,driver_id,charge_path
819,99bcd5f33d-cd47-41a8-bffa-a56d968b01ab,"[0.71399846 0.71399846 0.71399846 0.71399846 0.71399846 0.71399846
 0.71399846 0.71399846 0.71399846 0.71399846 0.71399846 0.8
 0.8        0.79894621 0.79894621 0.7907778  0.76373185 0.74573649
 0.71600375 0.71086735 0.69966231 0.69966231 0.68737605 0.68737605]"
820,0983ee3b5-0dcf-4b98-841e-28ebf55c5bc2,"[0.66295426 0.66295426 0.66295426 0.66295426 0.66295426 0.66295426
 0.66295426 0.66295426 0.66295426 0.66295426 0.66295426 0.68333333
 0.8        0.79029271 0.77325429 0.77325429 0.69988084 0.68938679
 0.66013523 0.65535796 0.65535796 0.65535796 0.65344997 0.64152315]"
821,1ee96bbb7-7243-411c-965c-f1291f6f73ae,"[0.70799318 0.70799318 0.70799318 0.70799318 0.70799318 0.70799318
 0.70799318 0.70799318 0.70799318 0.70799318 0.8        0.7762245
 0.75800969 0.75427863 0.75427863 0.74581762 0.71534033 0.7038005
 0.6651697  0.64298075 0.62795792 0.60512055 0.58801835 0.57597793]"
822,25f87de39-f1f5-4705-bab5-07dd322dd488,"[0.66554314 0.66554314 0.66554314 0.66554314 0.66554314 0.66554314
 0.66554314 0.66554314 0.66554314 0.66554314 0.66554314 0.68333333
 0.8        0.8        0.76948604 0.75473524 0.73662445 0.73662445
 0.72284702 0.7094061  0.67859091 0.64537727 0.64101931 0.63583009]"
823,3ea2f6257-adcd-4ce4-8ab2-0f47c6cc8d49,"[0.64482254 0.64482254 0.64482254 0.64482254 0.64482254 0.64482254
 0.64482254 0.64482254 0.64482254 0.64482254 0.64482254 0.64482254
 0.68333333 0.8        0.8        0.8        0.78697017 0.78697017
 0.77625554 0.77625554 0.75925849 0.74776903 0.74208427 0.71089271]"
824,400a82efe-cf3a-45be-9665-eff91f143e67,"[0.65410799 0.65410799 0.65410799 0.65410799 0.65410799 0.65410799
 0.65410799 0.68333333 0.8        0.8        0.77433163 0.74508591
 0.69625476 0.68424554 0.65602601 0.64674739 0.62553879 0.6214721
 0.6214721  0.61922885 0.61922885 0.6090461  0.59850206 0.57717161]"
825,5b5eaa228-9b9b-4131-ab50-639d991edd53,"[0.73118016 0.73118016 0.73118016 0.73118016 0.73118016 0.73118016
 0.73118016 0.73118016 0.73118016 0.73118016 0.8        0.77938849
 0.77071487 0.7577797  0.7577797  0.73974259 0.71946148 0.67537105
 0.67537105 0.66866305 0.66866305 0.66866305 0.66748422 0.63628397]"
826,64f752a60-5cca-4d4f-b30e-9028653fa929,"[0.68173778 0.68173778 0.68173778 0.68173778 0.68173778 0.68173778
 0.68173778 0.68173778 0.68333333 0.8        0.8        0.77642214
 0.75086654 0.73261749 0.73261749 0.72546068 0.72546068 0.72546068
 0.69552985 0.68757912 0.67930119 0.64229074 0.63407334 0.62294977]"
827,78272fa65-cd2f-4a98-86ce-135fee6ffa1a,"[0.66817321 0.66817321 0.66817321 0.66817321 0.66817321 0.66817321
 0.66817321 0.66817321 0.66817321 0.68333333 0.8        0.8
 0.78226387 0.78226387 0.78226387 0.78208818 0.78208818 0.76806189
 0.75694256 0.75694256 0.73875496 0.71900732 0.68861518 0.64310902]"
828,87e54fbd0-5849-4870-ad89-c3bc3e6f2cde,"[0.65104171 0.65104171 0.65104171 0.65104171 0.65104171 0.65104171
 0.65104171 0.65104171 0.65104171 0.65104171 0.65104171 0.68333333
 0.8        0.78765636 0.78765636 0.74943939 0.71667031 0.71667031
 0.71667031 0.71667031 0.71667031 0.71667031 0.71667031 0.71667031]"
829,9bb68b605-81ba-44d9-be38-b619120fd7bd,"[0.72166233 0.72166233 0.72166233 0.72166233 0.72166233 0.8
 0.7932543  0.78134629 0.77199851 0.75096214 0.7307988  0.7307988
 0.72665324 0.70822746 0.70822746 0.70822746 0.70822746 0.70822746
 0.70002984 0.70002984 0.70002984 0.67615903 0.66021399 0.66021399]"
830,10f0f024b3-9dfb-44a8-b0e5-273582b06fdf,"[0.61149517 0.61149517 0.61149517 0.61149517 0.61149517 0.61149517
 0.61149517 0.61149517 0.61149517 0.61149517 0.61149517 0.61149517
 0.61149517 0.61149517 0.68333333 0.8        0.8        0.8
 0.8        0.8        0.8        0.75187872 0.75187872 0.69573732]"
831,11cd5e3da7-4a7a-4c49-86d6-4708d7971025,"[0.6298168  0.6298168  0.6298168  0.6298168  0.6298168  0.6298168
 0.6298168  0.6298168  0.6298168  0.68333333 0.8        0.78836064
 0.77128475 0.76994664 0.74458204 0.74458204 0.74458204 0.70879824
 0.70879824 0.68167713 0.67023706 0.67023706 0.67023706 0.6667468 ]"
832,1268ed48a9-7eac-4ada-85ab-00f3bb309eab,"[0.6379916  0.6379916  0.6379916  0.6379916  0.6379916  0.6379916
 0.68333333 0.8        0.78833146 0.77368642 0.77368642 0.77368642
 0.7316856  0.72293681 0.6896831  0.67398796 0.67347909 0.66931009
 0.66843183 0.62406247 0.62406247 0.62406247 0.59841737 0.58381614]"
833,13c6102414-0245-4379-8130-3f0b704da2b9,"[0.6601842  0.6601842  0.6601842  0.6601842  0.6601842  0.6601842
 0.6601842  0.6601842  0.6601842  0.6601842  0.6601842  0.6601842
 0.6601842  0.68333333 0.8        0.8        0.8        0.8
 0.77504588 0.75498942 0.75498942 0.75451962 0.72061178 0.72061178]"
834,14dd132e30-0884-4589-bb98-e8b108460cb0,"[0.7269208  0.7269208  0.7269208  0.7269208  0.7269208  0.7269208
 0.7269208  0.7269208  0.7269208  0.7269208  0.7269208  0.8
 0.8        0.8        0.76751268 0.75147833 0.75147833 0.75147833
 0.74205522 0.68640856 0.67826053 0.67826053 0.64266619 0.64266619]"
835,151c6aab35-30ad-4aad-afbf-8fd1d9c43857,"[0.65308961 0.65308961 0.65308961 0.65308961 0.65308961 0.65308961
 0.65308961 0.65308961 0.65308961 0.65308961 0.65308961 0.65308961
 0.65308961 0.65308961 0.68333333 0.8        0.77288717 0.71492189
 0.71492189 0.69587505 0.69587505 0.69587505 0.69587505 0.69587505]"
836,168db8902f-f16f-42c3-8546-405d321f67d5,"[0.66637047 0.66637047 0.66637047 0.66637047 0.66637047 0.66637047
 0.66637047 0.66637047 0.66637047 0.68333333 0.8        0.8
 0.78990102 0.78990102 0.77891327 0.73633801 0.69206078 0.67669745
 0.67669745 0.65738505 0.65738505 0.65738505 0.64094226 0.62966375]"
837,1744dbf262-31b7-4ca1-9685-dcdecf901d71,"[0.67035677 0.67035677 0.67035677 0.67035677 0.67035677 0.67035677
 0.67035677 0.67035677 0.67035677 0.67035677 0.67035677 0.67035677
 0.67035677 0.67035677 0.68333333 0.8        0.8        0.8
 0.8        0.73059289 0.7098822  0.7019396  0.70116451 0.70116451]"
838,1881a3da2d-8432-4937-af0f-db5853d7ede5,"[0.66998472 0.66998472 0.66998472 0.66998472 0.66998472 0.66998472
 0.66998472 0.66998472 0.66998472 0.66998472 0.66998472 0.66998472
 0.66998472 0.68333333 0.8        0.76220692 0.75787184 0.72809637
 0.70298817 0.68046124 0.66315272 0.66315272 0.66315272 0.65257441]"
839,1988367777-5a1b-45e2-8378-d849e01d4d99,"[0.69804787 0.69804787 0.69804787 0.69804787 0.69804787 0.69804787
 0.69804787 0.69804787 0.69804787 0.69804787 0.69804787 0.69804787
 0.69804787 0.69804787 0.69804787 0.8        0.79156111 0.79156111
 0.79156111 0.75606891 0.73138411 0.7291092  0.7291092  0.72179936]"
840,203ed9fa9a-201f-4e00-a148-e0a8bf7695c0,"[0.6717611  0.6717611  0.6717611  0.6717611  0.6717611  0.68333333
 0.8        0.77090839 0.77090839 0.75950829 0.75411449 0.74710615
 0.72722072 0.71946167 0.71946167 0.70813187 0.70813187 0.69157611
 0.69157611 0.6880183  0.6879793  0.6879793  0.68641441 0.68641441]"
841,2162a752d5-a85e-48ed-ad53-f13e4b96fdaa,"[0.69444944 0.69444944 0.69444944 0.69444944 0.69444944 0.69444944
 0.69444944 0.69444944 0.69444944 0.69444944 0.69444944 0.69444944
 0.8        0.7695053  0.7695053  0.76085637 0.76085637 0.74077663
 0.71392899 0.70303575 0.69052961 0.66972124 0.63687562 0.63687562]"
842,22fb5eba35-3f7c-4e94-a3bb-54dd1ab8eb3a,"[0.6597378  0.6597378  0.6597378  0.6597378  0.6597378  0.6597378
 0.6597378  0.6597378  0.6597378  0.6597378  0.68333333 0.8
 0.8        0.790902   0.77787182 0.77787182 0.77787182 0.76346224
 0.76346224 0.75781889 0.74921468 0.71386777 0.69278667 0.661251  ]"
843,234192c356-391d-4f5b-a04b-5f143983c39e,"[0.65115312 0.65115312 0.65115312 0.65115312 0.65115312 0.65115312
 0.65115312 0.65115312 0.65115312 0.68333333 0.8        0.8
 0.792934   0.77982113 0.77982113 0.73470989 0.73470989 0.73470989
 0.73470989 0.73470953 0.73470953 0.71389082 0.71202808 0.70285742]"
844,24b5995bdb-6704-479c-90b8-4697707cd07c,"[0.60843762 0.60843762 0.60843762 0.60843762 0.60843762 0.60843762
 0.60843762 0.68333333 0.8        0.8        0.8        0.7546671
 0.70802397 0.65038564 0.65038564 0.65038564 0.64716643 0.6260335
 0.59429381 0.59429381 0.57576586 0.53653779 0.47747499 0.47181984]"
845,25a8d439b2-2b39-4863-83fb-18e5b887766a,"[0.7097581  0.7097581  0.7097581  0.7097581  0.7097581  0.7097581
 0.7097581  0.7097581  0.7097581  0.7097581  0.7097581  0.7097581
 0.7097581  0.7097581  0.8        0.75383533 0.74811203 0.74811203
 0.74811203 0.67753702 0.64677033 0.64677033 0.60020422 0.58311326]"
846,267355a672-e54e-4751-b1f0-0b97d3a03673,"[0.69035813 0.69035813 0.69035813 0.69035813 0.69035813 0.69035813
 0.69035813 0.69035813 0.69035813 0.69035813 0.69035813 0.69035813
 0.8        0.78677741 0.78247942 0.76408352 0.76408352 0.72572304
 0.69515211 0.63108114 0.62415949 0.61543361 0.61543361 0.61543361]"
847,27e458ab12-a9f1-49e5-80ec-58866dd7ccd4,"[0.70709544 0.70709544 0.70709544 0.70709544 0.70709544 0.70709544
 0.70709544 0.70709544 0.70709544 0.70709544 0.8        0.77872794
 0.76730567 0.76730567 0.76730567 0.72908199 0.72024725 0.72024725
 0.7035569  0.68331545 0.68025144 0.67317818 0.67317818 0.66687851]"
848,2830f786ab-fe6d-4cc6-a4ed-a6ab20ffa97e,"[0.72487966 0.72487966 0.72487966 0.72487966 0.72487966 0.72487966
 0.72487966 0.72487966 0.72487966 0.72487966 0.72487966 0.8
 0.79844592 0.79844592 0.76999303 0.74896981 0.74896981 0.73559977
 0.70439603 0.67552463 0.67552463 0.63731091 0.61948176 0.59734759]"
849,2974e18212-31c4-4edc-9e7b-407464b2aff1,"[0.68207389 0.68207389 0.68207389 0.68207389 0.68207389 0.68207389
 0.68207389 0.68207389 0.68207389 0.68207389 0.68333333 0.8
 0.8        0.78450244 0.77754899 0.74443719 0.7181108  0.70686603
 0.70504968 0.69622033 0.68872794 0.66315786 0.66315786 0.6249265 ]"
850,30fb27bba2-edb3-4914-823c-97dfc700d1eb,"[0.65283776 0.65283776 0.65283776 0.65283776 0.65283776 0.65283776
 0.65283776 0.65283776 0.65283776 0.68333333 0.8        0.7811791
 0.77741874 0.77483052 0.77483052 0.77380873 0.76217906 0.75590994
 0.75590994 0.74850055 0.72982068 0.68634166 0.66583524 0.66583524]"
851,31404d5c80-1eda-4224-b0aa-350be1f5618d,"[0.73147859 0.73147859 0.73147859 0.73147859 0.73147859 0.73147859
 0.73147859 0.73147859 0.73147859 0.73147859 0.73147859 0.73147859
 0.73147859 0.8        0.8        0.8        0.8        0.79785082
 0.76121696 0.7310653  0.7310653  0.71024546 0.68928447 0.66918735]"
852,3229bbc620-de79-4e9e-a637-6489d9c7f0f1,"[0.7162656  0.7162656  0.7162656  0.7162656  0.7162656  0.7162656
 0.7162656  0.7162656  0.7162656  0.7162656  0.7162656  0.8
 0.7615615  0.74463509 0.73420661 0.73420661 0.73119593 0.71029815
 0.66520793 0.66028167 0.66028167 0.6324917  0.62754313 0.57877737]"
853,33b3091183-e5f4-4ec3-8fbb-be86bdb1f5bf,"[0.67887868 0.67887868 0.67887868 0.67887868 0.67887868 0.67887868
 0.67887868 0.67887868 0.67887868 0.67887868 0.67887868 0.67887868
 0.68333333 0.8        0.785114   0.77324708 0.77324708 0.72494922
 0.72494922 0.71337721 0.71337721 0.71337721 0.70145172 0.6883277 ]"
854,349e208038-da21-4622-9932-d74d7c0c0bce,"[0.71668701 0.71668701 0.71668701 0.71668701 0.71668701 0.71668701
 0.71668701 0.71668701 0.71668701 0.71668701 0.71668701 0.8
 0.8        0.8        0.76489622 0.73351281 0.73351281 0.68630463
 0.64096415 0.64096415 0.64096415 0.58771731 0.56805576 0.55826328]"
855,359e58b8ee-baeb-485c-8320-f6a42b10b311,"[0.63340111 0.63340111 0.63340111 0.63340111 0.63340111 0.63340111
 0.63340111 0.63340111 0.63340111 0.63340111 0.68333333 0.8
 0.79144441 0.77498333 0.76708561 0.73577497 0.71303448 0.71303448
 0.70291556 0.68711203 0.68711203 0.68145281 0.68145281 0.68145281]"
856,36131b1ac7-d6a2-4866-9bf5-465f2ae1a16a,"[0.73893775 0.73893775 0.73893775 0.73893775 0.73893775 0.73893775
 0.73893775 0.73893775 0.73893775 0.73893775 0.73893775 0.73893775
 0.73893775 0.8        0.7716116  0.74781209 0.70119146 0.67662259
 0.62734094 0.60651297 0.60651297 0.60651297 0.60651297 0.58303225]"
857,37b21b6974-e170-403d-809c-5eb7075d5dcd,"[0.77959016 0.77959016 0.77959016 0.77959016 0.77959016 0.77959016
 0.77959016 0.77959016 0.77959016 0.77959016 0.77959016 0.77959016
 0.77959016 0.77959016 0.8        0.78714191 0.76362659 0.76362659
 0.75097031 0.71166354 0.6975186  0.68866074 0.67739411 0.63054919]"
858,388012b9fb-e523-4bfb-9bc8-e8b046fb0351,"[0.60008025 0.60008025 0.60008025 0.60008025 0.60008025 0.60008025
 0.60008025 0.68333333 0.8        0.77213361 0.77213361 0.75039232
 0.74678163 0.74114299 0.74046915 0.74046915 0.69853657 0.68822884
 0.66601056 0.6462936  0.62567077 0.61794782 0.59561522 0.59561522]"
859,39d739f93f-8861-4d4c-a3db-bf0f601c505f,"[0.64648898 0.64648898 0.64648898 0.64648898 0.64648898 0.64648898
 0.64648898 0.64648898 0.64648898 0.64648898 0.64648898 0.64648898
 0.64648898 0.64648898 0.68333333 0.8        0.77092085 0.73919598
 0.73919598 0.68194824 0.68194824 0.64682521 0.6155414  0.58785095]"
860,40f972abb1-be46-45d6-90d1-7c7a9d3abd59,"[0.70775284 0.70775284 0.70775284 0.70775284 0.70775284 0.70775284
 0.70775284 0.70775284 0.70775284 0.70775284 0.70775284 0.70775284
 0.8        0.77481253 0.76268536 0.76268536 0.75074528 0.73724079
 0.72664309 0.72664309 0.68285769 0.64737317 0.63397839 0.62254726]"
861,41e91593f3-67ad-4c0c-94e1-757786b76afa,"[0.69803436 0.69803436 0.69803436 0.69803436 0.69803436 0.69803436
 0.69803436 0.69803436 0.69803436 0.69803436 0.69803436 0.69803436
 0.69803436 0.8        0.79698848 0.76370727 0.73635766 0.71964239
 0.6923318  0.66079756 0.66079756 0.60931941 0.60931941 0.60931941]"
862,42527f8ed4-cfdb-404a-b99b-e0e84bcf6e79,"[0.68645545 0.68645545 0.68645545 0.68645545 0.68645545 0.68645545
 0.68645545 0.68645545 0.68645545 0.68645545 0.68645545 0.68645545
 0.68645545 0.68645545 0.8        0.8        0.76100795 0.76100795
 0.74900814 0.73990062 0.72951751 0.72951751 0.72276289 0.67081573]"
863,4308ecd681-81de-4127-b6d4-d9b959abdab7,"[0.70032247 0.70032247 0.70032247 0.70032247 0.70032247 0.70032247
 0.70032247 0.70032247 0.70032247 0.70032247 0.8        0.8
 0.8        0.79942889 0.79942889 0.79437646 0.79437646 0.75635541
 0.75635541 0.72534567 0.67920538 0.61674436 0.61674436 0.57071733]"
864,4489913243-8f6e-4baa-b9bf-5146eb1f757a,"[0.64122751 0.64122751 0.64122751 0.64122751 0.64122751 0.64122751
 0.64122751 0.64122751 0.64122751 0.64122751 0.64122751 0.64122751
 0.68333333 0.8        0.78467432 0.78467432 0.75040156 0.74335378
 0.71999331 0.71999331 0.71999331 0.69993165 0.68474162 0.6488296 ]"
865,454dabf1f9-0b1c-469a-8a9a-e47125608cf1,"[0.69414789 0.69414789 0.69414789 0.69414789 0.69414789 0.69414789
 0.69414789 0.69414789 0.69414789 0.69414789 0.69414789 0.69414789
 0.8        0.76533226 0.72940928 0.72940928 0.72940928 0.70057358
 0.70057358 0.65163618 0.65163618 0.65163618 0.65163618 0.6216365 ]"
866,464b6cff38-a090-4ca0-a0a4-c74403150495,"[0.57319937 0.57319937 0.57319937 0.57319937 0.57319937 0.57319937
 0.57319937 0.57319937 0.57319937 0.57319937 0.57319937 0.68333333
 0.8        0.76069864 0.74532011 0.72552401 0.67373258 0.63204156
 0.62737197 0.62199467 0.62199467 0.59638902 0.57509148 0.57509148]"
867,47552c03d1-0592-4992-a6cd-9be6d0d7506d,"[0.66785587 0.66785587 0.66785587 0.66785587 0.66785587 0.66785587
 0.66785587 0.66785587 0.66785587 0.66785587 0.66785587 0.68333333
 0.8        0.78538776 0.76990733 0.76990733 0.74046265 0.74046265
 0.71079711 0.71079711 0.69181505 0.67600505 0.67560622 0.64563672]"
868,48c90dd77a-0791-4746-b35a-5237fe8202df,"[0.68646047 0.68646047 0.68646047 0.68646047 0.68646047 0.68646047
 0.68646047 0.68646047 0.68646047 0.68646047 0.68646047 0.68646047
 0.68646047 0.68646047 0.8        0.8        0.75659316 0.72036518
 0.72036518 0.70870848 0.70870848 0.70870848 0.69099452 0.69025927]"
869,495e896ebd-2311-40f1-ab8d-65f3d74048e1,"[0.71607665 0.71607665 0.71607665 0.71607665 0.71607665 0.71607665
 0.71607665 0.71607665 0.8        0.77202554 0.77202554 0.76966847
 0.76966847 0.74951939 0.74951939 0.73294231 0.73294231 0.73294231
 0.69212755 0.67070989 0.64899868 0.64478713 0.6356541  0.58409615]"
870,507804643d-13d7-4474-9233-1acb7af3dbfb,"[0.62205474 0.62205474 0.62205474 0.62205474 0.62205474 0.62205474
 0.62205474 0.62205474 0.68333333 0.8        0.73970818 0.71094508
 0.71094508 0.66559455 0.66559455 0.62844131 0.61161103 0.61010257
 0.56271495 0.55831574 0.51019374 0.48311004 0.45384813 0.43126457]"
871,516a97f70d-8de6-4598-8b2a-c31783423b8e,"[0.67721451 0.67721451 0.67721451 0.67721451 0.67721451 0.67721451
 0.67721451 0.67721451 0.67721451 0.67721451 0.68333333 0.8
 0.74638924 0.72398431 0.72398431 0.70773884 0.70773884 0.70773884
 0.70773884 0.70684462 0.69608904 0.69036554 0.66720578 0.66720578]"
872,529e3342b4-e2bf-454b-b763-ef4abaa32f29,"[0.66377504 0.66377504 0.66377504 0.66377504 0.66377504 0.66377504
 0.66377504 0.66377504 0.66377504 0.66377504 0.68333333 0.8
 0.8        0.78114839 0.77081094 0.75982829 0.75349987 0.74253325
 0.74253325 0.7181319  0.71140459 0.70364098 0.70324557 0.65878355]"
873,53809ee7e9-8ba9-4506-824c-37c50ad06d3e,"[0.67093074 0.67093074 0.67093074 0.67093074 0.67093074 0.67093074
 0.67093074 0.67093074 0.67093074 0.67093074 0.68333333 0.8
 0.79935525 0.77238008 0.73890171 0.72049656 0.68510732 0.68510732
 0.6485091  0.63645982 0.60602976 0.60602976 0.59374394 0.59374394]"
874,54a297fa19-9827-4f44-a669-db6c9d023dcf,"[0.67175549 0.67175549 0.67175549 0.67175549 0.67175549 0.67175549
 0.67175549 0.67175549 0.67175549 0.68333333 0.8        0.79811729
 0.79811729 0.79811729 0.79811729 0.79811729 0.76678226 0.73442353
 0.70207643 0.70207643 0.69753357 0.68078596 0.65505092 0.65505092]"
875,557cf9f521-df22-47ce-b045-079815b11ee2,"[0.60637081 0.60637081 0.60637081 0.60637081 0.60637081 0.60637081
 0.60637081 0.60637081 0.60637081 0.60637081 0.68333333 0.8
 0.77944075 0.77380195 0.74562928 0.73867094 0.72542291 0.69984262
 0.64614765 0.59545059 0.59380873 0.56651971 0.56154958 0.56154958]"
876,561569cffc-7788-445d-8539-fc64b4b69443,"[0.70268432 0.70268432 0.70268432 0.70268432 0.70268432 0.70268432
 0.70268432 0.70268432 0.70268432 0.70268432 0.70268432 0.70268432
 0.70268432 0.8        0.8        0.7273657  0.7273657  0.7273657
 0.7273657  0.67960266 0.67960266 0.61331588 0.56821748 0.56821748]"
877,5787fe047a-d3c1-4a0e-a8ef-8443fae8a211,"[0.6627647  0.6627647  0.6627647  0.6627647  0.6627647  0.6627647
 0.6627647  0.6627647  0.6627647  0.6627647  0.68333333 0.8
 0.79233645 0.76939154 0.76220557 0.76220557 0.75208286 0.73090635
 0.71849308 0.69077759 0.69077759 0.6673299  0.64238961 0.63766673]"
878,58b3f7fd8a-5a83-477a-821f-98a21c90c6b0,"[0.6771938  0.6771938  0.6771938  0.6771938  0.6771938  0.6771938
 0.6771938  0.6771938  0.6771938  0.6771938  0.72979423 0.8
 0.8        0.75749551 0.72296419 0.71305082 0.6861754  0.6861754
 0.68049877 0.68049877 0.67763766 0.66249361 0.6192171  0.6192171 ]"
879,594fdfc2c0-7c3a-4764-b324-7712559c3dac,"[0.69202084 0.69202084 0.69202084 0.69202084 0.69202084 0.69202084
 0.69202084 0.69202084 0.69202084 0.8        0.76166898 0.73383746
 0.703936   0.703936   0.69294389 0.67562772 0.67562772 0.6715131
 0.65939535 0.65939535 0.65939535 0.65939535 0.62924135 0.62924135]"
880,6075ff7e0f-cdad-446b-aa45-c792e866d1c8,"[0.69303549 0.69303549 0.69303549 0.69303549 0.69303549 0.69303549
 0.69303549 0.69303549 0.69303549 0.69303549 0.69303549 0.69303549
 0.69303549 0.69303549 0.8        0.78052282 0.76342712 0.75814844
 0.72982736 0.67518031 0.66604943 0.66604943 0.64740355 0.60955801]"
881,6191985c4b-c585-41d9-8433-872c072fe837,"[0.67177358 0.67177358 0.67177358 0.67177358 0.67177358 0.67177358
 0.67177358 0.67177358 0.67177358 0.67177358 0.67177358 0.67177358
 0.68333333 0.8        0.7879154  0.75858634 0.7356394  0.7356394
 0.72824967 0.72227319 0.71465444 0.70433897 0.67055889 0.67055889]"
882,62e0a0402f-4009-4f0c-9a24-9e33f2cd06a8,"[0.66346591 0.66346591 0.66346591 0.66346591 0.66346591 0.66346591
 0.66346591 0.66346591 0.66346591 0.66346591 0.66346591 0.66346591
 0.66346591 0.66346591 0.68333333 0.8        0.8        0.8
 0.8        0.8        0.77734966 0.72653795 0.6929224  0.67272772]"
883,63167ead7c-0b60-4ece-b329-c9157932c613,"[0.66742587 0.66742587 0.66742587 0.66742587 0.66742587 0.66742587
 0.66742587 0.68333333 0.8        0.78985289 0.76960553 0.75137309
 0.73645342 0.70815734 0.70815734 0.70815734 0.69734681 0.69734681
 0.67259786 0.65767431 0.6186954  0.6186954  0.6186954  0.60974601]"
884,643f279bca-6b1f-4125-9019-410c902b33f5,"[0.63677449 0.63677449 0.63677449 0.63677449 0.63677449 0.63677449
 0.63677449 0.68333333 0.8        0.78117455 0.77119941 0.76807188
 0.76807188 0.7498039  0.7498039  0.74793307 0.72524374 0.6993326
 0.67629318 0.66143841 0.66143841 0.65585922 0.64220053 0.63897014]"
885,65f76ad7e3-8045-4af3-99fa-633f2e3c5e18,"[0.65454348 0.65454348 0.65454348 0.65454348 0.65454348 0.65454348
 0.65454348 0.65454348 0.65454348 0.65454348 0.68333333 0.8
 0.79990717 0.79990717 0.76185394 0.76185394 0.7058711  0.7058711
 0.69195275 0.66756692 0.65867539 0.65867539 0.65867539 0.65867539]"
